Date,ATRCT,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2022-06-23,6.529166666666667,1.0648888815789477,412912.797782,77.64695865650049,0.6495941751062135,29570168636358.0,150433.17393286995,3082609509.484813,223431040.49786,20024451.814883567,19953.71,401478891450.0,633984.0,255213.0,743511851.0,1679.032894736842,254791.0,19075350.0,2934106.2148207603,14.806526529999994,306209.88899138826,261583959.3934
2022-06-24,9.333333333333334,1.311822999999999,413074.898039,68.50514489934618,0.4224477824123703,29570168636358.0,197293.23969059,4160260072.480788,189622396.2119996,17574926.41878236,21088.3,407523258375.0,650157.0,254348.0,743767182.0,1971.68992248062,253918.0,19076125.0,3655204.2786163534,16.16066344,341750.8269213575,202431231.126
2022-06-25,5.983333333333333,1.0827234105960268,413244.061217,93.24874885006442,1.4631794352302403,29570168636358.0,65371.84819278999,1389427160.3704894,221961099.44195303,20329812.47804449,21194.68,409509833575.0,557791.0,218017.0,744021307.0,1443.8211920529802,217660.0,19077137.5,1769259.0302856842,13.38352602,284219.0589100665,212224874.2016
2022-06-26,8.191666666666666,1.2713079347826082,413407.507463,90.56643131164292,2.182325215857507,29570168636358.0,40136.25084562,858032632.7980883,202851865.7151624,18725062.505838733,21481.38,406454653762.3408,528289.0,206755.0,744239707.0,1498.2246376811595,206417.0,19077918.75,1372513.5461837812,12.73963608,272579.86785660125,87243832.2906
2022-06-27,10.608333333333334,1.439817183823529,413583.050987,70.28930102189139,0.3926553140175803,29570168636358.0,220261.61333106004,4634269413.105559,199911983.60334843,18196705.11645031,21020.04,398707456275.0,621986.0,258883.0,744445942.0,1903.5514705882356,258411.0,19078737.5,2980504.0852102228,14.3898427,302402.9144408091,93001905.7776
2022-06-28,7.416666666666666,1.1555059452054792,413778.709859,77.83715974349595,0.6673571708819148,29570168636358.0,140946.25022957005,2917809496.024267,214611394.16241816,19472210.904391408,20702.23,389160791293.7284,624229.0,248080.0,744704285.0,1699.1780821917807,247666.0,19079756.25,3984964.216743564,14.097814260000003,298253.1590447816,165856122.66730002
2022-06-29,6.958333333333333,1.2189805629139074,413947.564769,72.7867176877956,0.4787920521009532,29570168636358.0,199996.50454894008,4029772477.070064,221961099.44195303,19294230.33796317,20256.61,383557216100.0,654949.0,265079.0,744954771.0,1755.4900662251655,264590.0,19080550.0,4626676.379342954,13.474558510000003,271386.8025987848,143100187.9857
2022-06-30,5.3,1.0714789883040936,414131.394584,77.38179305266719,0.4995573509741505,29570168636358.0,217403.45026893,4201108881.3462367,251359920.5600925,20986948.239193022,20085.93,358191552443.3852,699397.0,271213.0,745218369.0,1586.0409356725147,270712.0,19081718.75,4723524.188410398,16.563506569999994,318384.6255127118,179993433.33810002
2022-07-01,8.291666666666668,1.260714589552239,414314.78509,61.54401125447005,0.368035817104358,29570168636358.0,232887.18886676,4546355473.617748,196972101.49153444,16732216.51579779,19865.7,371995107862.5,714094.0,271874.0,745490147.0,2028.910447761194,271395.0,19082543.75,4991768.387879735,18.0992221,352932.1935140361,278906084.406
2022-07-02,7.395833333333333,1.1567153115942028,414483.675202,71.66764009956432,1.298917001189308,29570168636358.0,67436.19120026998,1297140271.5816472,202851865.7151624,16848775.516847175,19226.7,368119388812.5,614214.0,235096.0,745762457.0,1703.5942028985507,234651.0,19083431.25,3320258.447381267,13.299660700000004,255815.02017086363,268386658.902
2022-07-03,5.108333333333333,0.8576525806451611,414643.385827,90.94047960786487,1.4193857348867105,29570168636358.0,68964.17234355,1321981862.8392267,227840863.6655809,18764021.978929583,19224.75,368093129599.6135,548190.0,206333.0,745997123.0,1331.1806451612904,205929.0,19084425.0,3337707.842693124,9.999365670000008,191712.56073333576,75547500.075
2022-07-04,7.133333333333334,1.1054568181818174,414776.044794,73.67533969846471,0.8980309371793086,29570168636358.0,101572.32340617,1972142139.0050864,210201570.99469727,17710446.53341544,19288.97,377468774402.07697,610225.0,240385.0,746202427.0,1681.013986013986,239925.0,19085287.5,3652243.870568004,13.56007377999999,265535.32030537,96042289.1961
2022-07-05,11.9,1.3184957033898306,414934.413765,61.606316195935975,0.6805333140109829,29570168636358.0,111537.31812487009,2225404516.1830726,173453044.59702292,15144619.104130743,20208.45,372944354366.1213,616343.0,245829.0,746444552.0,2083.2966101694915,245413.0,19085881.25,3655744.988303669,19.729530310000005,393356.5447666223,142899002.0625
2022-07-06,12.366666666666667,1.3833030078740152,415090.035261,62.07633215139778,0.5137286691871756,29570168636358.0,161251.90342920998,3265960864.0146112,186682514.1001857,16778177.282876246,20181.91,392197492775.0,687966.0,267118.0,746690382.0,2103.2913385826773,266615.0,19086893.75,3365689.613227159,24.48460198999999,499818.9157688096,221464776.6513
2022-07-07,7.183333333333334,1.2649011464968152,415265.612095,74.15255126206638,0.6467152364437145,29155457214820.32,153829.16810446,3226941641.1462502,227544125.37384427,20869123.264439654,20545.61,398130594787.5,691644.0,281435.0,746956618.0,1792.5796178343949,280978.0,19087668.75,2641134.5626791795,24.384311449999995,508154.0345468441,148839589.80350003
2022-07-08,6.370833333333334,1.2341333243243249,415464.19518,76.80843819944708,0.5967483677739188,29152798808272.0,158962.51283180012,3453731278.2904954,214480636.4041969,20610085.030495837,21633.44,415178681250.0,682201.0,268331.0,747238243.0,1813.0472972972973,267857.0,19088675.0,3743320.127586126,22.855290490000005,496173.3772984678,246810508.6
2022-07-09,7.066666666666666,1.068876223880597,415646.982568,83.80977084732322,0.8449155692063013,29152798808272.0,102620.32926769996,2217461123.425512,194191927.5551512,18735674.272919107,21636.45,414357365312.5,576270.0,220708.0,747506774.0,1647.0746268656717,220347.0,19089531.25,2403375.761165816,15.83191926,348228.7241509212,245080180.0755
2022-07-10,4.266666666666667,0.8588863137254902,415790.124597,104.16298270425372,1.929054361386608,29152798808272.0,50840.12074441004,1077713609.741559,221726603.8502846,20789681.39197659,21582.6,398439782156.25,523353.0,199369.0,747727525.0,1303.0653594771245,199038.0,19090593.75,1801928.337839187,12.735425889999997,271061.58837328653,71129774.82
2022-07-11,8.85,1.2103079105691057,415921.653997,70.06535713314715,0.5214224922976881,29152798808272.0,150546.73768647993,3083629594.6453485,178250799.1737582,16078738.285628874,20834.61,390128033406.25,590261.0,229482.0,747926545.0,1865.7073170731708,229051.0,19091168.75,4630750.7153260335,15.348116379999995,314036.0686056183,106915718.0604
2022-07-12,6.825,1.2042947350993374,416070.29579,68.86188893158695,0.7147701488634745,29152798808272.0,136294.7207058,2693606547.083132,218828216.87184957,19253095.526382398,19946.31,378874549248.0911,657668.0,275378.0,748155620.0,1823.6953642384103,274927.0,19092112.5,4606410.647371236,17.361912600000007,349067.6594000765,139169194.6689
2022-07-13,9.904166666666669,1.3524131727272726,416252.117558,62.55502921395432,0.5844431099187896,29152798808272.0,121559.36710147,2383177233.7305536,159411283.8139301,13928315.139691427,19292.99,371755543718.75,597185.0,222657.0,748431319.0,2024.154545454545,222244.0,19092781.25,5325507.670947687,23.02288103,451918.3183833645,164495698.4081
2022-07-14,11.116666666666667,1.519424540322581,416401.167151,56.84636845408933,0.4868213749227107,29152798808272.0,165669.8301499299,3350075175.695963,179699992.6629758,16308882.031267503,20223.69,394379986218.75,685931.0,286894.0,748655093.0,2313.6612903225805,286435.0,19093681.25,3178632.39913464,31.514266180000003,637108.448284131,238743694.0035
2022-07-15,8.058333333333334,1.351248126760563,416589.403534,70.43964004461374,0.4883584125533199,29152798808272.0,186643.85374183007,3883871138.0040417,205785475.4688916,18967211.435173094,20568.9,401767769018.75,661194.0,269269.0,748940946.0,1896.2605633802816,268811.0,19094518.75,3610616.463201537,26.064093880000005,542463.7053770409,185630825.787
2022-07-16,6.229166666666666,1.0242224864864866,416781.37108,86.67807560513498,1.4103603539255176,29152798808272.0,66791.77441531,1392874214.3324618,214480636.4041969,19644545.69899658,20835.61,404920077500.0,577967.0,226638.0,749210441.0,1531.337837837838,226259.0,19095500.0,2729080.9262398053,18.277772789999997,381764.44899657,139455238.0032
2022-07-17,8.133333333333333,1.107770830645161,416932.39478,83.00139438482074,0.9105181255813476,29152798808272.0,89708.63502940992,1903059654.775057,179699992.6629758,17327703.097352717,21197.1,399511469443.75,519659.0,202157.0,749436096.0,1630.298387096774,201775.0,19096193.75,1709406.4180747587,15.801462510000006,346081.88142208324,133155942.78
2022-07-18,9.941666666666666,1.206672099236641,417070.269017,73.83689159728229,0.5395631929029426,29152798808272.0,154875.47317503006,3392335964.214076,189844347.0874986,18303796.24250829,20774.23,413701289662.5,611990.0,247895.0,749638436.0,1892.328244274809,247464.0,19097137.5,3309147.2064183163,22.311000660000005,488794.157542295,104266691.3392
2022-07-19,8.6875,1.4011164275362311,417228.383426,71.3418149895885,0.4261293274107949,29152798808272.0,206597.95300713996,4686873167.751223,199988701.51202145,19972141.1063353,22538.08,451497417489.3295,682638.0,279950.0,749887101.0,2028.623188405797,279424.0,19097981.25,3326550.2721271534,26.68435478,600587.1298141697,330659552.392
2022-07-20,9.266666666666666,1.3745806507936509,417421.58642,73.56587644946671,0.5668713948396559,29152798808272.0,143404.0516378,3376687092.878149,182598379.6414109,19141473.222768992,23403.29,446314064838.3597,642244.0,260195.0,750167143.0,2065.0396825396824,259782.0,19098718.75,2573993.500964621,25.64368542000001,605317.4314049842,397566197.2698
2022-07-21,9.1,1.3357510647482018,417594.8593,75.71706482083754,0.3174364984468777,28827135813162.805,285520.20005108,6542475947.197538,199187652.45519632,20768206.558513064,23227.22,442979617521.6561,686329.0,273976.0,750426780.0,1971.05035971223,273512.0,19099681.25,3759916.702396237,24.191234770000005,554844.6492554334,346942430.1458
2022-07-22,8.779166666666667,1.202991984848485,417780.379053,74.41346043613171,0.6600639116825825,27692567959234.0,128222.82747735998,2968088068.9026737,181711862.6387281,19591278.20978301,23154.09,433129829637.9041,650694.0,263276.0,750700258.0,1994.5151515151515,262867.0,19100393.75,3237588.5031510214,21.74658299,503340.0015334537,212513100.3789
2022-07-23,5.15,0.9566079155844158,417939.213566,97.9625836964624,1.3650887906921183,27692567959234.0,71325.65683866998,1605649425.5929158,211997173.07851613,21918540.32658128,22687.08,428522069512.5,572761.0,223744.0,750963692.0,1452.8831168831168,223341.0,19101456.25,2654289.091787272,13.450465029999998,302210.73167154164,177395496.5484
2022-07-24,4.333333333333333,0.857081280254777,418086.799052,112.28377329348938,2.274433803979051,27692567959234.0,43636.85349710999,986955946.3014324,216126988.1384872,22447659.673061103,22461.7,433339036070.6759,531268.0,199919.0,751187330.0,1273.3694267515923,199562.0,19102437.5,1699845.6369709196,10.6778997,241651.7971983456,109109055.452
2022-07-25,7.733333333333333,1.18882488028169,418221.20912,78.70329524684118,0.8955601596199333,27692567959234.0,102029.98874885996,2240841200.856595,195477912.8386317,20068081.035220552,22582.4,412992351037.5,629329.0,253417.0,751387915.0,1784.6267605633802,253009.0,19103212.5,3753288.8881868296,12.659784689999997,280184.4897517384,99799981.088
2022-07-26,6.4,1.1591985937500004,418390.183692,80.59548829602208,0.8439830974855128,27692567959234.0,120216.55042629004,2529268854.929778,220256803.19845837,21346601.625572704,21300.72,403118647368.75,655695.0,264861.0,751642569.0,1655.38125,264457.0,19104243.75,5210200.533501431,14.563572740000003,305962.4367819519,178870666.128
2022-07-27,5.05,1.019873690909091,418575.455676,87.67869076795087,1.09794290046067,27692567959234.0,94183.75487055,2043786368.01846,227139828.2984101,22439607.328241665,21267.33,419722825331.25,644191.0,255930.0,751905467.0,1551.090909090909,255523.0,19105231.25,3749740.110883333,12.14846598,263174.8581732884,183412856.6928
2022-07-28,9.566666666666666,1.3485174680851058,418743.925201,72.22348749022937,0.563377442335516,27692567959234.0,160814.91702010998,3762271329.7370615,194101307.8186414,21195787.991195064,22950.29,457001048306.25,697022.0,287254.0,752162205.0,2037.2624113475176,286843.0,19106193.75,3178041.8131235903,16.141326599999996,379886.9489566824,251411017.3311
2022-07-29,7.458333333333334,1.240760945205479,418933.917397,78.70723680060716,0.712480751770435,27692567959234.0,130123.47794985,3110903345.229869,200984332.91859323,22164587.54094538,23856.25,456796058847.6067,708268.0,281608.0,752449831.0,1928.8219178082195,281189.0,19107087.5,3425362.2152062766,15.169291159999998,362410.6664170703,295870938.0
2022-07-30,8.383333333333333,1.1395797441860465,419114.913002,84.52931475864312,1.5376941218902014,27692567959234.0,53174.349588750025,1279164246.4561443,177582047.57875702,19669633.42707722,23792.0,457309669862.5,601643.0,232696.0,752730809.0,1803.84496124031,232365.0,19107912.5,1805369.2393478816,12.478252440000006,300782.8526798365,212245814.88
2022-07-31,4.904166666666667,0.9227110789473686,419262.060604,109.0563875259175,1.5844017781310809,27692567959234.0,60626.4717355,1438862646.8271215,209243963.0385354,22797365.361192845,23647.99,456049725825.0,561055.0,209042.0,752962724.0,1375.2763157894738,208711.0,19108762.5,1566853.9576974483,10.946482859999996,259810.11782821547,143327156.6714
2022-08-01,8.475,1.287020713235293,419402.306983,80.35372868317523,0.75743782936472,27692567959234.0,114179.48346519996,2648018548.7209826,187218282.7186896,20057094.21660737,23326.49,446576039862.5,635502.0,249610.0,753173035.0,1835.3676470588236,249252.0,19109762.5,3451792.690272312,14.450534099999995,335278.0420737481,113172898.2681
2022-08-02,6.616666666666666,1.146315819354839,419577.522102,85.50462420643534,0.9487536529636088,27692567959234.0,105047.30347648,2412379200.6057954,213373778.09850645,22887535.789081786,23298.94,446555929762.5,663588.0,266968.0,753422774.0,1722.374193548387,266570.0,19110537.5,3848350.0719659138,15.17426654,349221.7889369708,142962528.8294
2022-08-03,7.95,1.292170531034483,419754.898296,75.64497104508615,0.7523653639783843,27692567959234.0,122359.19367331993,2835680869.9736896,199607727.89860287,21334680.69864296,22981.77,445586516843.75,693063.0,282037.0,753688944.0,1945.0827586206897,281629.0,19111581.25,4346314.72139846,15.576572400000003,361541.9814315851,146484193.2561
2022-08-04,10.275,1.3417020075757575,419942.614422,68.81315476796314,0.8900225143809789,27915356836850.324,94924.36354689005,2162588110.938917,183173748.8020644,19247521.080682665,22831.85,429683647687.9268,695558.0,279707.0,753971678.0,2118.992424242424,279324.0,19112343.75,3705608.540538079,17.5691281,400519.49785891466,159814958.8525
2022-08-05,7.725,1.1568546066666667,420119.584255,82.09903248042163,0.986836501319635,28174668481289.0,96972.139115,2233455342.127898,210085555.0395456,22040552.556791432,22608.3,438153145925.0,687443.0,268463.0,754251535.0,1789.753333333333,268117.0,19113293.75,4429126.362053216,19.59420281,450978.7836735004,145167442.13399997
2022-08-06,5.55,1.0134976956521735,420293.226093,99.4656892896404,2.743041762859904,28174668481289.0,37171.98748567,861842752.5742803,225491829.07577893,23640706.63329386,23295.14,442783193843.75,610889.0,237677.0,754520428.0,1476.254658385093,237394.0,19114318.75,2376954.013019606,13.550944609999997,314177.3512031741,206837082.1572
2022-08-07,4.383333333333334,0.8251613081761004,420455.993016,118.90251509972566,2.0871839478673766,28174668481289.0,48611.13406043002,1123561072.3019843,222690688.3419183,23450786.345573597,22947.19,443320733050.0,522072.0,196161.0,754755793.0,1233.7169811320755,195868.0,19115243.75,1245601.1011729778,11.103388310000003,258239.43886215356,66176253.88149999
2022-08-08,6.783333333333333,1.1516775000000004,420587.461376,84.45005753184506,0.9621479292731784,28174668481289.0,96149.37986308,2294099110.488635,201682132.83796376,22072627.08704081,23174.25,457431250687.5,652517.0,256582.0,754954247.0,1781.8194444444443,256210.0,19116187.5,5535643.639714604,15.522830250000007,379249.734736686,69880096.935
2022-08-09,8.433333333333334,1.2713887412587412,420753.30884,83.91101634367908,0.8356538055022136,28174668481289.0,110191.58581069004,2572928084.4797115,200281562.47103348,21500771.45078992,23816.32,440842931969.6328,646055.0,256233.0,755209974.0,1791.8391608391607,255832.0,19117081.25,3982542.211739573,22.94095828,535152.9695838011,171883810.4192
2022-08-10,7.1083333333333325,1.3602275675675677,420935.003804,83.33896658189833,0.6154607560794637,28174668481289.0,151957.6153111,3582463514.5152545,207284414.30568492,22048657.032706518,23156.31,460383116606.25,663480.0,264566.0,755465493.0,1787.608108108108,264181.0,19118106.25,4707647.916283882,19.064886800000007,446888.147411391,121787370.5616
2022-08-11,8.991666666666667,1.3588936285714286,421136.33418,75.86055461371147,0.7563314812740508,28174668481289.0,118029.50612176,2882199944.2436247,196079851.3702425,21798985.531577677,23959.92,465714696956.25,725127.0,287356.0,755731059.0,2052.542857142857,286952.0,19118793.75,3822312.045913875,18.64861835,454876.1931731092,235101443.8176
2022-08-12,7.883333333333334,1.1878402792207792,421326.638902,85.82712021605874,0.962925621724407,28174668481289.0,101929.0742099,2439184815.0623903,215687836.5072668,23487535.54544685,23953.77,462890358000.0,703328.0,273661.0,756018367.0,1777.0194805194806,273259.0,19119800.0,2556005.268895124,17.287081850000003,414181.11669189855,209152342.755
2022-08-13,7.066666666666666,1.0838953021582731,421509.362776,92.57282770821254,1.558070555324101,28174668481289.0,56497.81499484999,1386200465.2578113,194679281.00331223,21597981.286947653,24418.38,468260109704.2153,613804.0,233308.0,756291263.0,1678.474820143885,232978.0,19120637.5,1766078.3451012822,11.569899080000006,283729.529100843,142290051.3846
2022-08-14,7.766666666666667,1.122552015037594,421660.281918,100.13113996122055,2.0920734671917,28174668481289.0,40107.04241531,982849307.8036118,186275858.8017304,20561929.591036644,24447.13,464178107676.7437,551189.0,205350.0,756525197.0,1543.984962406015,205042.0,19121481.25,1232189.9675736786,7.940145240000001,194465.7082841325,101940131.6166
2022-08-15,6.983333333333333,1.1852143793103445,421809.589621,91.9538451887863,0.8946862676898204,28174668481289.0,102764.08508961005,2486543315.2726755,203082703.20489404,22246761.581903823,24314.89,460965629037.5,620533.0,241934.0,756730186.0,1668.510344827586,241533.0,19122443.75,3447594.1144452197,10.516783190000002,254584.43260306685,97407151.3823
2022-08-16,7.395833333333334,1.3101044391891896,421981.433118,81.96974442442364,0.8319559760916846,28174668481289.0,112502.59598763008,2698602541.9688478,207284414.30568492,22451185.11887194,24096.19,458637551456.25,677726.0,273896.0,756971951.0,1850.6486486486488,273516.0,19123443.75,3290019.375942128,11.793985050000002,282486.7297925103,177695425.4598
2022-08-17,9.633333333333333,1.330205565891473,422175.325809,77.37159200205213,0.662532662790539,28174668481289.0,126493.32144610002,2992025085.763492,180673577.3340092,19823143.47206977,23876.29,446360870250.0,648642.0,256127.0,757246499.0,1985.4806201550389,255752.0,19124287.5,3486262.9541284684,15.181718970000006,359841.95768733684,142507546.9682
2022-08-18,7.666666666666666,1.401119722222222,422346.926894,73.39893946378852,0.8862347795357667,28275424991711.293,103271.58848564004,2417721838.724551,202403376.0331685,21426691.80720861,23332.09,447087170487.5,685923.0,291921.0,757502485.0,2027.2291666666667,291520.0,19125087.5,2472311.307709068,14.945102959999998,349957.3746241123,186970069.9687
2022-08-19,5.1,1.0801938539325835,422548.812382,88.04986522005554,0.6794240163949001,28351606743494.0,166551.53370360011,3627489929.5612745,250867150.7861116,24646037.773745745,23193.99,401584668205.6511,736405.0,279910.0,757794683.0,1572.5280898876404,279520.0,19126312.5,4540414.320883608,13.829029049999992,301084.4999925575,85576545.50400001
2022-08-20,4.9,1.011525496644296,422740.793431,89.37620925963424,2.1036463688232185,28351606743494.0,44710.2003026,946263990.6468556,209995536.3321945,19906048.078724258,20843.22,405328318101.8469,597278.0,222722.0,758074323.0,1494.778523489933,222419.0,19127043.75,4251579.265391692,9.04033101,191269.75759162643,282670538.83500004
2022-08-21,5.458333333333333,0.945787136986302,422891.637237,95.69309731515516,2.694138816071726,28351606743494.0,34144.051792169994,729684429.3867123,205767438.2852376,19658711.446938902,21150.33,410889507793.75,549247.0,205435.0,758296866.0,1407.0890410958905,205127.0,19128043.75,2235957.725397384,7.922607870000005,169408.6050414546,102525167.1585
2022-08-22,7.358333333333333,1.1258427379310345,423029.735053,78.20838998074498,0.8482801054963339,28351606743494.0,111203.93170564002,2363547456.2653685,204358072.2695853,20049502.855463784,21520.51,402664529062.5,629040.0,250534.0,758502298.0,1727.8206896551724,250154.0,19128956.25,5140360.63634013,10.548105880000003,230613.7570246488,93146577.8177
2022-08-23,4.691666666666666,1.0530921337209298,423192.878341,90.45986072359796,1.2021061410863825,28351606743494.0,90297.23109092002,1933412558.31106,242410954.69219768,23241671.09599258,21402.93,412024093800.0,641154.0,256928.0,758752152.0,1493.7674418604652,256561.0,19130100.0,5178174.48151587,11.490086569999995,246063.06548807133,133683770.9265
2022-08-24,6.75,1.156057198630137,423374.042128,77.1213953872705,1.0962321689811072,28351606743494.0,84005.54282229999,1805257439.5020328,205767438.2852376,19789812.78474593,21516.02,415581312103.66425,649399.0,256606.0,759009330.0,1757.5753424657537,256248.0,19130981.25,3602882.929386728,9.77941554,210063.13066510804,111893631.6896
2022-08-25,5.7,1.09452965408805,423542.855677,83.35804293143785,1.0058796568496593,28351606743494.0,99902.52829356008,2158452625.428465,224089196.48871768,21711435.8619223,21377.51,413364911700.0,656808.0,260460.0,759266418.0,1638.1132075471698,260097.0,19131950.0,3252453.4203076763,10.89698816,235407.54522066904,112569050.8327
2022-08-26,5.466666666666667,1.0011326590909104,423717.038707,89.85718281185355,1.04391201349412,28351606743494.0,107070.91116335,2261441431.608619,248048418.754807,23607458.78269579,21597.93,396149153218.75,686060.0,262722.0,759526746.0,1492.7386363636365,262370.0,19133018.75,2905835.770471331,11.3167769,239324.6099841017,84671660.8548
2022-08-27,5.916666666666667,1.072243786206897,423893.01016,81.70239348355639,1.3357366980436924,28351606743494.0,68390.15993909998,1378816166.8416512,204358072.2695853,18417353.53906328,20233.32,382085223518.75,605125.0,225420.0,759789295.0,1554.6206896551723,225070.0,19133918.75,2997839.6654565064,8.786082980000005,176919.33598622086,246810893.3568
2022-08-28,4.75,0.8783849440993783,424048.171873,99.9238413765559,2.4241903592868312,28351606743494.0,42320.72738631999,846944690.4889036,226907928.52002236,20531551.53532369,20035.59,380958839431.25,547812.0,202109.0,760014452.0,1255.335403726708,201798.0,19135006.25,1801926.9700546167,7.495430409999999,151466.72935182546,91358283.282
2022-08-29,6.1,1.14068374522293,424189.906817,78.55985682017833,0.9668546798129696,28351606743494.0,102382.33211847996,2049485398.2473187,221270464.45741308,19815545.48503768,19550.07,386373714062.5,641513.0,252235.0,760215914.0,1606.592356687898,251855.0,19135937.5,3703055.539927384,11.008257659999996,220399.98335149765,66312859.9365
2022-08-30,5.695833333333333,1.1189232777777782,424368.974679,78.71303791942312,0.6766935538348292,28351606743494.0,154070.15497739002,3088297716.030527,228317294.5356746,20898311.56760684,20290.41,382201542675.0,660170.0,262445.0,760469490.0,1620.030864197531,262050.0,19136868.75,3449140.856145006,12.10050823,244433.2354160939,135552924.6624
2022-08-31,7.933333333333334,1.2127055616438356,424550.379084,72.09137727174931,0.6006462339730626,30293716756044.19,156167.7742591,3158897967.281669,219862688.89188156,18973801.675528973,19793.02,387598749468.75,652024.0,260425.0,760731943.0,1783.7328767123288,260053.0,19137843.75,4242118.662207318,13.0560369,266117.5350930364,151790295.21760002
2022-09-01,8.241666666666667,1.26865952173913,424727.604251,65.36523991779325,0.6198036527253613,30977051760460.0,141593.26979345005,2826592301.64455,212503108.15739748,17519322.333246782,20047.68,377681995762.5,685449.0,268022.0,760992653.0,1942.1884057971013,267627.0,19138643.75,4197325.022564245,14.71813337,293638.01849510486,163277928.8064
2022-09-02,10.683333333333334,1.4075855891472864,424902.30635,61.24811510950796,0.5831473427844823,30977051760460.0,141355.39894141,2841992710.129957,198644209.79930627,16573004.97125154,20130.52,382501045016.67645,710783.0,270588.0,761259557.0,2097.5813953488373,270173.0,19139487.5,3912131.595785496,18.27700629,367305.401443854,138904614.104
2022-09-03,7.366666666666666,1.1931505578231294,425083.866076,76.2739927126398,2.10296103123061,30977051760460.0,44309.36154835002,879894659.7350975,226362006.5154886,18503841.81010828,19952.91,377782159245.3847,641511.0,242597.0,761530106.0,1650.3197278911564,242290.0,19140431.25,1971909.483644446,14.517866340000005,288197.36390521494,131906293.6608
2022-09-04,4.129166666666666,0.8614162678571433,425259.3204,102.67732163882182,1.9776378369069016,30977051760460.0,53627.43577335999,1061944387.4621816,258699436.01770127,21001414.01336134,19834.94,380285049681.25,541540.0,204538.0,761772636.0,1217.4880952380952,204256.0,19141543.75,2520344.7297812453,10.468580169999996,207291.49201646016,45999606.05279999
2022-09-05,6.066666666666666,1.1662621830065365,425404.360416,76.81642994913831,0.9114188787789472,30977051760460.0,106583.20893938004,2108564796.6818683,235601272.08754936,19217857.628245477,19994.65,377985830400.0,628765.0,250179.0,761978316.0,1635.156862745098,249783.0,19142400.0,4359954.353953268,14.051682599999998,278168.07828852045,43449774.0755
2022-09-06,7.5375,1.258158725352113,425582.706389,66.05618115398575,0.5370954784362159,30977051760460.0,168847.28787813,3297609881.85563,218662618.53877124,17711313.57191243,19789.87,365789221000.0,657784.0,268125.0,762228247.0,1888.2042253521129,267667.0,19143250.0,6433456.75445262,15.29135514,298845.81167768803,79616230.1996
2022-09-07,7.804166666666667,1.28134452739726,425761.183681,66.06315314434829,0.6894680421349039,30977051760460.0,134478.58496315996,2541455673.941922,224822128.92014512,17522524.6768538,18806.7,364363141475.624,676262.0,265239.0,762496181.0,1816.7054794520548,264778.0,19144175.0,5792815.361628444,14.779833100000005,279472.62615492824,265106953.947
2022-09-08,8.8,1.380804212598426,425948.171344,59.27385042782503,0.6297081553323121,30977051760460.0,128465.93494128996,2474305281.4342155,195564454.60861945,15580902.145009369,19280.08,370017106112.5,685564.0,262863.0,762761055.0,2069.787401574803,262468.0,19145087.5,4935443.096167318,15.388841480000002,296371.467703303,151383910.5464
2022-09-09,8.483333333333333,1.377290925170068,426123.609215,66.72493049212771,0.6084561375669052,30977051760460.0,152854.37364865,3189528071.2113605,226362006.5154886,19406879.308704853,19327.53,409553824018.75,753468.0,290849.0,763024820.0,1978.56462585034,290430.0,19146081.25,4131765.663908668,17.518217639999996,364026.8714532448,118936981.0128
2022-09-10,6.116666666666666,1.051505777070063,426326.434062,87.85220607546684,1.7735807858642916,30977051760460.0,56075.40254386003,1198401082.0638466,241760782.4689232,21254611.329074144,21387.58,412634841900.0,646199.0,241936.0,763315950.0,1540.9936305732483,241582.0,19146900.0,2332596.900838978,12.414737120000003,265602.99716557213,304688747.9348
2022-09-11,3.583333333333333,0.8763909562841532,426491.209787,114.16597280181163,2.3986456511932914,30977051760460.0,48645.863410570026,1050210815.9310844,281797599.94785315,25190836.06469254,21673.03,412697113412.5,607174.0,220361.0,763556398.0,1204.1584699453551,220037.0,19148012.5,1309161.356705137,10.21886839,220881.0827417805,104361707.8984
2022-09-12,7.533333333333333,1.2223856143790846,426651.47757,79.77799164149025,0.8045163069900773,30977051760460.0,120147.38968013009,2667188471.304402,235601272.08754936,21457966.189803272,21794.52,426680106937.5,665425.0,268971.0,763777130.0,1757.9803921568628,268552.0,19149093.75,2424473.589455792,12.97488111999999,287768.8613900755,79558279.9176
2022-09-13,8.016666666666667,1.2808949416058393,426838.708055,72.58668759127063,0.5711311376894731,31125211237044.062,153725.35965223,3305786865.7575417,211972242.0735515,18880378.13599022,22392.71,387538676481.25,663498.0,260108.0,764047893.0,1898.5985401459852,259701.0,19150006.25,2854240.2616934623,15.56089316,332316.77241553384,194506661.8936
2022-09-14,10.416666666666666,1.4709224173228346,427014.106706,60.634763799620266,0.6239318078330934,32045359565303.0,129910.49545718002,2626909249.0787134,202308899.97494468,16390122.367911557,20172.56,384079661052.0925,687667.0,270309.0,764307002.0,2128.417322834646,269910.0,19150743.75,4575128.29641882,17.119207890000002,346134.913844618,329517960.6976
